GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000148290	9	136218610	136223552	15	5	317880	0.35125	0.3627	SURF1
ENSG00000148291	9	136223428	136228045	15	3	327823	0.14802	0.44116	SURF2
ENSG00000148248	9	136228325	136242970	39	7	325890	0.4773	0.31658	SURF4
ENSG00000198870	9	136243117	136271220	102	6	322032	-0.14107	0.55609	C9orf96
ENSG00000148300	9	136271186	136283164	56	4	329037	0.41329	0.3397	REXO4
ENSG00000160323	9	136279478	136324508	151	20	322413	0.56533	0.28593	ADAMTS13
ENSG00000160325	9	136325089	136335970	30	8	319666	0.30046	0.38191	CACFD1
ENSG00000160326	9	136336217	136344259	24	8	324783	1.1143	0.13257	SLC2A6
ENSG00000187616	9	136379708	136393734	36	10	315204	-0.14449	0.55744	TMEM8C
ENSG00000197859	9	136397286	136440641	107	26	313081	0.39439	0.34665	ADAMTSL2
ENSG00000196990	9	136444079	136451319	1	1	326258	-1.0652	0.8566	FAM163B
ENSG00000123454	9	136501482	136524466	105	23	320792	0.69164	0.24458	DBH
ENSG00000123453	9	136528682	136605077	268	31	321175	2.2076	0.013636	SARDH
ENSG00000160293	9	136627016	136857726	941	91	316839	0.50981	0.30509	VAV2
ENSG00000169925	9	136895427	136933657	130	19	321335	-0.91862	0.82085	BRD3
ENSG00000196363	9	137000487	137025093	128	14	312812	-1.23	0.89064	WDR5
ENSG00000186350	9	137208944	137332431	376	35	319017	-0.10083	0.54016	RXRA
ENSG00000130635	9	137533620	137736686	863	69	320251	-0.37079	0.6446	COL5A1
ENSG00000160339	9	137772654	137779924	41	8	321862	-0.35762	0.63969	FCN2
ENSG00000085265	9	137801431	137809809	29	3	326024	-0.27141	0.60696	FCN1
ENSG00000130558	9	137967268	138013025	215	36	318450	-0.52333	0.69963	OLFM1
ENSG00000269408	9	138150512	138151275	14	3	268128	1.4389	0.075083	AL390778.1
ENSG00000178243	9	138235095	138238408	13	3	327795	0.14293	0.44317	C9orf62
ENSG00000196422	9	138370925	138380739	18	7	318541	0.67274	0.25055	PPP1R26
ENSG00000160345	9	138387027	138393580	20	3	322438	-0.7057	0.75981	C9orf116
ENSG00000122140	9	138391830	138396519	15	6	320342	-0.20201	0.58004	MRPS2
ENSG00000160349	9	138413284	138418378	22	7	319951	0.45645	0.32403	LCN1
ENSG00000122136	9	138437985	138441815	53	6	296981	-0.8926	0.81396	OBP2A
ENSG00000122133	9	138453602	138458801	9	5	312738	-0.62404	0.7337	PAEP
ENSG00000204007	9	138515502	138531386	84	12	317836	0.19356	0.42326	GLT6D1
ENSG00000148386	9	138555168	138558268	10	5	292160	0.55325	0.29004	LCN9
ENSG00000165643	9	138585253	138591374	28	6	319762	0.27181	0.39289	SOHLH1
ENSG00000107147	9	138594031	138684992	363	42	318402	-0.88793	0.81271	KCNT1
ENSG00000130559	9	138700333	138799074	177	20	318108	0.87266	0.19143	CAMSAP1
ENSG00000130560	9	138824815	138853226	109	13	320788	-0.97764	0.83587	UBAC1
ENSG00000148411	9	138898383	138987131	326	55	316105	-0.10085	0.54017	NACC2
ENSG00000238227	9	139006427	139010731	10	5	320976	0.92213	0.17823	C9orf69
ENSG00000107187	9	139088096	139096955	25	8	318718	1.0867	0.13858	LHX3
ENSG00000165661	9	139098179	139137687	116	20	316646	-0.094263	0.53755	QSOX2
ENSG00000160360	9	139221932	139254057	150	23	311321	1.6488	0.049597	GPSM1
ENSG00000213221	9	139253932	139258241	21	7	320486	0.33097	0.37033	DNLZ
ENSG00000187796	9	139256355	139268133	43	11	322424	-0.18469	0.57326	CARD9
ENSG00000165684	9	139270029	139293249	96	13	319594	-0.37518	0.64624	SNAPC4
ENSG00000165689	9	139296377	139305061	72	12	311935	-0.014881	0.50594	SDCCAG3
ENSG00000165688	9	139305110	139318213	46	9	323252	-0.58649	0.72123	PMPCA
ENSG00000148384	9	139323071	139334274	52	8	319060	0.39335	0.34703	INPP5E
ENSG00000148396	9	139334549	139372141	96	18	322205	-0.14414	0.5573	SEC16A
ENSG00000196366	9	139377947	139380518	4	2	327110	0.11998	0.45225	C9orf163
ENSG00000148400	9	139388896	139440314	127	32	319009	-0.60068	0.72597	NOTCH1
ENSG00000172889	9	139553308	139567130	43	8	316991	-0.11756	0.54679	EGFL7
ENSG00000169692	9	139567595	139581875	38	9	314799	-0.23227	0.59184	AGPAT2
ENSG00000165716	9	139607022	139618502	54	11	312483	-0.080831	0.53221	FAM69B
ENSG00000187922	9	139632619	139637808	15	2	323706	-0.040552	0.51617	LCN10
ENSG00000204003	9	139632619	139642905	28	4	316598	-0.14523	0.55774	LCN6
ENSG00000267206	9	139638463	139642980	12	4	307648	-0.033593	0.5134	LCN6
ENSG00000204001	9	139648838	139652678	24	5	314291	0.5371	0.2956	LCN8
ENSG00000177984	9	139654086	139660707	22	3	320413	0.78821	0.21529	LCN15
ENSG00000244187	9	139685807	139687709	7	3	324465	0.028275	0.48872	TMEM141
ENSG00000272896	9	139685831	139695047	31	6	321236	-0.056103	0.52237	RP11-216L13.17
ENSG00000213213	9	139690802	139702193	29	6	314895	-0.96708	0.83325	CCDC183
ENSG00000196642	9	139702374	139735639	51	6	316522	-0.43394	0.66784	RABL6
ENSG00000232434	9	139738867	139741797	1	1	330466	0.11103	0.4558	C9orf172
ENSG00000054148	9	139743176	139745488	5	2	316519	-1.2151	0.88783	PHPT1
ENSG00000177943	9	139745395	139755249	12	5	321879	-0.85961	0.805	MAMDC4
ENSG00000107223	9	139756571	139760738	7	3	309867	-0.51471	0.69662	EDF1
ENSG00000127191	9	139776364	139821059	119	7	317843	-1.1124	0.86701	TRAF2
ENSG00000186193	9	139956581	139965040	1	1	298511	0.69644	0.24308	SAPCD2
ENSG00000233198	9	140122018	140124090	1	1	291139	0.098643	0.46071	RNF224
ENSG00000187609	9	140201348	140317714	1	1	291139	0.27976	0.38983	EXD3
ENSG00000173876	10	92828	120103	84	14	307112	-0.41522	0.66101	TUBB8
ENSG00000015171	10	180405	300577	172	18	320484	1.1682	0.12137	ZMYND11
ENSG00000151240	10	320130	735683	699	61	312787	1.7787	0.037646	DIP2C
ENSG00000180525	10	695888	711109	11	5	317521	0.95475	0.16985	PRR26
ENSG00000107929	10	855484	977564	312	15	320975	0.91316	0.18058	LARP4B
ENSG00000205740	10	1017097	1034281	57	10	326395	1.5543	0.060056	AL359878.1
ENSG00000107937	10	1034338	1065876	122	14	312027	1.9323	0.026663	GTPBP4
ENSG00000148377	10	1064847	1071799	34	8	325740	1.373	0.084878	IDI2
ENSG00000067064	10	1085848	1095110	20	6	324928	-0.20449	0.58102	IDI1
ENSG00000047056	10	1095478	1178237	235	28	321591	1.7329	0.041553	WDR37
ENSG00000185736	10	1228073	1779670	2387	182	315552	1.2925	0.09809	ADARB2
ENSG00000067057	10	3108525	3179904	612	60	315007	0.092907	0.46299	PFKP
ENSG00000107959	10	3179920	3215003	176	19	325345	0.62145	0.26715	PITRM1
ENSG00000067082	10	3818188	3827473	31	11	308072	-0.86415	0.80625	KLF6
ENSG00000165568	10	4828821	4890254	428	36	320062	0.7761	0.21885	AKR1E2
ENSG00000187134	10	4934796	5025475	432	27	314359	-0.12282	0.54888	AKR1C1
ENSG00000151632	10	5029967	5060223	207	24	306163	-0.38755	0.65083	AKR1C2
ENSG00000196139	10	5077546	5149878	380	36	321868	-1.2524	0.89478	AKR1C3
ENSG00000196326	10	5196335	5244449	187	21	316981	0.097418	0.4612	AKR1CL1
ENSG00000198610	10	5237425	5260912	118	8	323278	0.40184	0.3439	AKR1C4
ENSG00000178473	10	5406972	5416169	55	9	295156	-0.6638	0.74659	UCN3
ENSG00000178462	10	5435061	5446793	43	5	325490	-2.7196	0.99673	TUBAL3
ENSG00000173848	10	5454514	5500426	102	10	319712	-1.3814	0.91642	NET1
ENSG00000178372	10	5540658	5541533	3	1	330564	0.15091	0.44002	CALML5
ENSG00000178363	10	5566924	5568225	4	2	329585	0.69584	0.24327	CALML3
ENSG00000196372	10	5680830	5708558	159	36	317923	0.58596	0.27895	ASB13
ENSG00000108021	10	5726801	5805703	199	22	317542	0.047389	0.4811	FAM208B
ENSG00000057608	10	5807186	5884095	229	31	316184	0.10416	0.45852	GDI2
ENSG00000134461	10	5903580	5931869	138	17	319994	0.90923	0.18161	ANKRD16
ENSG00000134452	10	5931535	5979556	167	19	319991	0.73626	0.23079	FBXO18
ENSG00000134470	10	5990855	6020150	146	26	320015	-0.28217	0.61109	IL15RA
ENSG00000134460	10	6052652	6104288	232	39	320657	0.23293	0.40791	IL2RA
ENSG00000134453	10	6130950	6159420	97	20	316896	0.55698	0.28877	RBM17
ENSG00000170525	10	6186881	6277495	405	87	311402	1.046	0.14777	PFKFB3
ENSG00000212743	10	6392278	6394723	2	1	329700	-0.21324	0.58443	DKFZP667F0711
ENSG00000065675	10	6469105	6622263	411	55	316612	-0.27662	0.60896	PRKCQ
ENSG00000198879	10	7200586	7453450	964	69	320310	1.4732	0.070346	SFMBT2
ENSG00000123243	10	7601232	7708961	508	54	315918	-1.3964	0.9187	ITIH5
ENSG00000151655	10	7745232	7791483	168	27	317197	1.2108	0.11299	ITIH2
ENSG00000151657	10	7792925	7829990	129	17	318692	-0.32746	0.62834	KIN
ENSG00000165629	10	7830092	7849778	63	8	321987	-0.72506	0.76579	ATP5C1
ENSG00000165632	10	7860467	8058590	633	36	318861	0.51536	0.30315	TAF3
ENSG00000107485	10	8095567	8117161	81	12	316485	-0.19051	0.57554	GATA3
ENSG00000048740	10	11047259	11378674	929	88	319584	0.41132	0.34042	CELF2
ENSG00000148429	10	11495945	11653753	328	21	321233	-0.35009	0.63686	USP6NL
ENSG00000134463	10	11784365	11806069	72	9	324750	0.3056	0.37995	ECHDC3
ENSG00000148426	10	11865338	11914276	162	24	320851	-0.72963	0.76719	PROSER2
ENSG00000151461	10	11962021	12085169	415	19	322044	-0.66528	0.74707	UPF2
ENSG00000181192	10	12110971	12165224	143	19	318672	-1.1548	0.87592	DHTKD1
ENSG00000065665	10	12171636	12211960	137	9	321804	-1.1373	0.87229	SEC61A2
ENSG00000165609	10	12207324	12238143	70	14	320877	-0.28876	0.61362	NUDT5
ENSG00000151465	10	12237964	12292588	150	19	313936	2.1813	0.014581	CDC123
ENSG00000183049	10	12391481	12877545	1803	155	318420	0.24279	0.40408	CAMK1D
ENSG00000151468	10	12938627	13141652	878	83	319986	1.1285	0.12956	CCDC3
ENSG00000123240	10	13141449	13180291	121	21	313199	0.78104	0.21739	OPTN
ENSG00000065328	10	13203554	13253104	188	35	318745	0.55417	0.28973	MCM10
ENSG00000165623	10	13263767	13276334	67	13	318153	0.056444	0.47749	UCMA
ENSG00000107537	10	13319796	13344412	116	15	315042	-0.65317	0.74318	PHYH
ENSG00000226209	10	13350145	13350447	1	1	327219	0.72087	0.23549	AL138764.1
ENSG00000086475	10	13359424	13390297	89	13	321886	-0.39865	0.65493	SEPHS1
ENSG00000165626	10	13480484	13570974	289	18	322089	0.82237	0.20543	BEND7
ENSG00000165630	10	13628927	13672868	116	18	320720	-0.42881	0.66597	PRPF18
ENSG00000239665	10	13652047	13710299	226	20	322019	-0.39197	0.65246	RP11-295P9.3
ENSG00000151474	10	13685706	14504141	3176	240	321535	-0.33368	0.63069	FRMD4A
ENSG00000065809	10	14560556	14816896	1065	92	319771	-0.94282	0.82711	FAM107B
ENSG00000185267	10	14861249	14880574	36	10	311680	0.32965	0.37083	CDNF
ENSG00000187522	10	14880163	14913740	42	10	316408	-0.41011	0.65914	HSPA14
ENSG00000152455	10	14920819	14946314	37	13	315592	-0.48703	0.68688	SUV39H2
ENSG00000152457	10	14939358	14996431	120	24	320391	-0.10525	0.54191	DCLRE1C
ENSG00000197889	10	15001438	15030049	197	12	319340	0.23252	0.40807	MEIG1
ENSG00000152463	10	15074226	15115851	183	27	320843	-0.63154	0.73616	OLAH
ENSG00000176244	10	15119522	15130775	56	14	325448	-0.25843	0.60196	ACBD7
ENSG00000176236	10	15137384	15139318	4	2	327143	-1.0435	0.85164	C10orf111
ENSG00000152464	10	15139179	15181817	122	20	318774	1.2258	0.11013	RPP38
ENSG00000152465	10	15144583	15210692	193	31	318402	1.0642	0.14362	NMT2
ENSG00000148468	10	15253642	15413061	538	48	320636	-0.6192	0.73211	FAM171A1
ENSG00000077943	10	15555948	15762124	512	40	318267	-0.8572	0.80433	ITGA8
ENSG00000148481	10	15820169	15902519	62	21	317838	1.2502	0.10562	FAM188A
ENSG00000165983	10	16478942	16555736	219	22	319775	0.66166	0.25409	PTER
ENSG00000165985	10	16555742	16564004	34	7	322365	0.61233	0.27016	C1QL3
ENSG00000148484	10	16632610	16859527	637	68	319521	1.1767	0.11965	RSU1
ENSG00000107611	10	16865963	17171830	977	75	320400	1.9988	0.022814	CUBN
ENSG00000107614	10	17184253	17244053	234	11	323913	-0.43373	0.66776	TRDMT1
ENSG00000026025	10	17270258	17279592	12	5	315834	0.05898	0.47648	VIM
ENSG00000148488	10	17360382	17496329	729	36	318537	1.5863	0.05633	ST8SIA6
ENSG00000165996	10	17631958	17659376	113	18	321166	1.1063	0.1343	PTPLA
ENSG00000136738	10	17686124	17757913	327	17	324852	0.37765	0.35284	STAM
ENSG00000148483	10	17794251	17842867	22	7	279211	-0.39985	0.65537	TMEM236
ENSG00000183748	10	17851362	17953178	30	12	299672	-0.31129	0.62221	MRC1L1
ENSG00000184040	10	18041218	18089855	9	5	297366	-0.54218	0.70615	TMEM236
ENSG00000120586	10	18098352	18200091	25	11	282462	-1.2119	0.88722	MRC1
ENSG00000148482	10	18240768	18332221	352	40	320698	1.3624	0.086534	SLC39A12
ENSG00000165995	10	18429606	18830798	1606	111	320073	1.9952	0.02301	CACNB2
ENSG00000241058	10	18834490	18940551	506	19	318352	1.5704	0.058158	NSUN6
ENSG00000271786	10	18931405	18944123	47	8	319569	1.8481	0.032291	RP11-139J15.7
ENSG00000165997	10	18948334	18970568	70	12	325358	1.4958	0.067358	ARL5B
ENSG00000204740	10	19492779	20079330	2353	87	319953	2.0469	0.020336	MALRD1
ENSG00000120594	10	20105168	20578785	1800	92	321824	0.62865	0.26479	PLXDC2
ENSG00000078114	10	21068902	21463116	792	49	320516	-0.22731	0.58991	NEBL
ENSG00000204683	10	21414692	21435488	21	7	316015	-1.2076	0.88641	C10orf113
ENSG00000204682	10	21781587	21786191	8	3	318900	-0.026322	0.5105	CASC10
ENSG00000180592	10	21802407	21814611	12	5	301917	-0.18986	0.57529	SKIDA1
ENSG00000078403	10	21823094	22032559	204	30	315148	-0.044458	0.51773	MLLT10
ENSG00000136770	10	22045466	22292698	400	24	316663	-0.81951	0.79375	DNAJC1
ENSG00000223601	10	22497743	22498950	2	1	333410	-0.20416	0.58089	EBLN1
ENSG00000269897	10	22605317	22618471	3	2	294937	-0.19948	0.57906	COMMD3-BMI1
ENSG00000168283	10	22610140	22620413	3	1	310006	1.259	0.10401	BMI1
ENSG00000077327	10	22634399	22743153	78	24	314096	1.002	0.15818	SPAG6
ENSG00000150867	10	22823778	23003484	544	25	319404	2.7591	0.0028982	PIP4K2A
ENSG00000165309	10	23216953	23326518	254	20	321156	1.4576	0.072475	ARMC3
ENSG00000148450	10	23384435	23410942	61	9	320006	1.2371	0.10803	MSRB2
ENSG00000168267	10	23481256	23483181	2	1	333380	0.99711	0.15936	PTF1A
ENSG00000204566	10	23492745	23528745	37	12	320851	2.6613	0.0038914	C10orf115
ENSG00000179133	10	23556124	23633774	91	17	317214	1.626	0.051975	C10orf67
ENSG00000165312	10	23728198	23731308	2	1	315127	-0.51649	0.69725	OTUD1
ENSG00000120549	10	23983675	24836772	2295	154	318733	0.84252	0.19975	KIAA1217
ENSG00000107863	10	24872538	25012597	228	22	314889	0.89086	0.1865	ARHGAP21
ENSG00000099256	10	25137536	25241533	329	36	318694	-1.0585	0.85508	PRTFDC1
ENSG00000151023	10	25270908	25305089	46	10	314016	0.62849	0.26484	ENKUR
ENSG00000185875	10	25305587	25315593	28	4	323767	0.74514	0.22809	THNSL1
ENSG00000151025	10	25463991	25891155	1025	62	317752	0.1123	0.45529	GPR158
ENSG00000095777	10	26223196	26501456	1259	23	322491	0.6105	0.27077	MYO3A
ENSG00000136750	10	26505236	26593487	163	16	321121	2.4494	0.0071547	GAD2
ENSG00000077420	10	26727132	26856732	475	50	320352	-0.69076	0.75514	APBB1IP
ENSG00000148459	10	26986588	27035727	157	17	318808	-0.23876	0.59435	PDSS1
ENSG00000136754	10	27035522	27150016	193	24	320258	0.59019	0.27753	ABI1
ENSG00000107890	10	27280843	27389421	290	19	324106	2.5082	0.0060675	ANKRD26
ENSG00000136758	10	27399383	27444195	121	18	320304	2.4819	0.0065351	YME1L1
ENSG00000120539	10	27443753	27475853	128	14	319522	1.7232	0.042427	MASTL
ENSG00000107897	10	27484146	27531059	184	11	322509	1.804	0.035618	ACBD5
ENSG00000182077	10	27687116	27703297	72	7	314842	0.57492	0.28267	PTCHD3
ENSG00000099246	10	27793197	27831143	58	9	317826	1.7185	0.042855	RAB18
ENSG00000150051	10	27961804	28034989	138	16	319191	0.79389	0.21363	MKX
ENSG00000169126	10	28064115	28287977	474	26	320486	0.72094	0.23547	ARMC4
ENSG00000150054	10	28339922	28623415	782	33	319088	0.5007	0.30829	MPP7
ENSG00000095787	10	28821422	28912041	192	18	320418	1.2631	0.10327	WAC
ENSG00000095739	10	28966271	28971868	11	3	313895	1.7497	0.040087	BAMBI
ENSG00000204365	10	29135337	29170827	106	11	319435	1.1021	0.13521	C10orf126
ENSG00000120563	10	29577990	29607257	206	26	320194	0.68541	0.24654	LYZL1
ENSG00000197321	10	29746267	30025710	1227	82	319518	-0.3694	0.64408	SVIL
ENSG00000165757	10	30301729	30404423	184	32	315758	3.2037	0.00067837	KIAA1462
ENSG00000107951	10	30598730	30663377	149	18	319525	1.1646	0.12209	MTPAP
ENSG00000107968	10	30722866	30750762	35	8	313696	-0.3026	0.6189	MAP3K8
ENSG00000151033	10	30900718	30918691	121	17	317218	0.59504	0.27591	LYZL2
ENSG00000183621	10	31109136	31320866	694	25	319962	1.1445	0.1262	ZNF438
ENSG00000148516	10	31607424	31818742	196	21	317002	-0.16839	0.56686	ZEB1
ENSG00000165322	10	32094365	32217742	254	13	318559	1.8561	0.031717	ARHGAP12
ENSG00000170759	10	32297938	32345359	106	11	319145	1.9972	0.0229	KIF5B
ENSG00000120616	10	32556679	32667726	279	17	318556	0.022535	0.49101	EPC1
ENSG00000216937	10	32735068	32863492	458	28	317142	0.12688	0.44952	CCDC7
ENSG00000150076	10	32832297	33171802	1211	30	318788	0.20915	0.41717	C10ORF68
ENSG00000150093	10	33189247	33294720	228	35	320364	0.94629	0.172	ITGB1
ENSG00000099250	10	33466420	33625190	612	52	321209	0.77538	0.21906	NRP1
ENSG00000148498	10	34398488	35104253	1337	61	319945	-0.99048	0.83903	PARD3
ENSG00000108094	10	35297479	35379570	210	10	321389	-1.6594	0.95149	CUL2
ENSG00000095794	10	35415719	35501886	211	9	318670	-1.1595	0.87688	CREM
ENSG00000108100	10	35535953	35860852	484	27	319270	1.1057	0.13444	CCNY
ENSG00000177291	10	35894338	35897863	8	5	321142	-1.4979	0.93292	GJD4
ENSG00000177283	10	35927177	35930362	2	1	313923	-1.4973	0.93284	FZD8
ENSG00000229644	10	36810649	36813162	7	2	316615	3.0138	0.0012901	NAMPTL
ENSG00000148513	10	37414785	37673039	603	27	319884	0.3482	0.36385	ANKRD30A
ENSG00000256892	10	37890366	37891859	9	3	326966	-0.43252	0.66732	MTRNR2L7
ENSG00000198105	10	38091751	38147034	212	13	314002	-0.47079	0.68111	ZNF248
ENSG00000175395	10	38238500	38265561	76	11	318543	-0.55164	0.7094	ZNF25
ENSG00000189180	10	38299578	38354016	164	16	316870	-0.17931	0.57115	ZNF33A
ENSG00000075407	10	38383264	38414472	132	8	317485	0.22289	0.41181	ZNF37A
ENSG00000225119	10	38717074	38736820	54	7	299849	-0.063967	0.5255	LINC00999
ENSG00000196693	10	43084555	43133992	71	9	325274	-0.413	0.6602	ZNF33B
ENSG00000165733	10	43278249	43330385	100	12	317266	1.3311	0.091572	BMS1
ENSG00000165731	10	43572475	43625799	216	22	323696	-0.93983	0.82635	RET
ENSG00000169826	10	43633934	43680756	109	12	321365	-0.51052	0.69516	CSGALNACT2
ENSG00000198915	10	43689983	43762367	241	27	322433	0.37575	0.35355	RASGEF1A
ENSG00000150201	10	43867090	43871783	5	3	324694	0.40256	0.34364	FXYD4
ENSG00000169813	10	43881065	43904614	43	11	314954	0.13554	0.44609	HNRNPF
ENSG00000243660	10	43932282	43991517	142	14	316302	-0.3228	0.62658	ZNF487
ENSG00000196793	10	44051792	44070066	43	6	325610	1.1437	0.12638	ZNF239
ENSG00000198298	10	44101855	44113351	48	9	321595	1.0627	0.14395	ZNF485
ENSG00000169740	10	44139307	44144304	16	4	325421	0.51772	0.30233	ZNF32
ENSG00000107562	10	44793038	44881941	320	34	324679	1.8579	0.031595	CXCL12
ENSG00000269515	10	44873687	44878739	21	6	323668	-1.6846	0.95397	AL137026.1
ENSG00000187783	10	45406648	45432450	77	11	325670	0.46421	0.32125	TMEM72
ENSG00000107551	10	45454855	45491339	90	18	321253	-0.95024	0.829	RASSF4
ENSG00000165507	10	45466429	45474258	20	5	322555	-0.53433	0.70344	C10orf10
ENSG00000165511	10	45493146	45496336	3	2	318671	-2.1385	0.98376	C10orf25
ENSG00000165512	10	45495923	45500774	11	3	314063	-1.3732	0.91515	ZNF22
ENSG00000256574	10	45798102	45811056	24	5	313786	-0.38763	0.65086	OR13A1
ENSG00000012779	10	45869661	45941561	250	27	320335	0.17415	0.43088	ALOX5
ENSG00000165406	10	45950035	46090354	494	15	322728	0.11999	0.45225	MARCH8
ENSG00000172671	10	46111043	46168228	192	11	318193	-1.081	0.86015	ZFAND4
ENSG00000172661	10	46222648	46288409	58	8	296544	0.25283	0.4002	FAM21C
ENSG00000188234	10	46321042	46349323	3	2	291139	0.013023	0.4948	AGAP4
ENSG00000204176	10	46955444	46971400	2	1	277805	-1.2056	0.88601	SYT15
ENSG00000204175	10	46994087	47005643	3	2	291139	1.8252	0.033987	GPRIN2
ENSG00000204174	10	47083534	47088320	6	1	260780	0.61334	0.26983	NPY4R
ENSG00000150165	10	47157983	47174093	1	1	291139	-0.31463	0.62348	ANXA8L1
ENSG00000198250	10	47657581	47701443	70	19	307725	0.65609	0.25588	ANTXRL
ENSG00000186807	10	47746936	47763041	3	2	291139	-0.081217	0.53237	ANXA8L2
ENSG00000215033	10	47746962	47770871	3	2	291139	-0.081217	0.53237	AL603965.1
ENSG00000072444	10	48001603	48055018	5	3	277968	0.70109	0.24162	ASAH2C
ENSG00000198035	10	48189612	48237508	1	1	260987	0.34898	0.36355	AGAP9
ENSG00000165388	10	48355024	48373866	33	11	322356	0.35477	0.36138	ZNF488
ENSG00000107618	10	48381487	48390991	12	5	324156	-0.15575	0.56189	RBP3
ENSG00000128802	10	48413092	48416853	4	2	325075	0.43327	0.33241	GDF2
ENSG00000107623	10	48425815	48438976	22	7	323006	0.64224	0.26036	GDF10
ENSG00000183675	10	48736874	48827966	5	3	281072	0.5013	0.30808	PTPN20B
ENSG00000188279	10	49199649	49207818	14	5	293108	-0.12393	0.54932	FAM25C
ENSG00000170324	10	49364601	49482941	151	19	316458	0.50014	0.30849	FRMPD2
ENSG00000107643	10	49514698	49647403	313	21	319759	-0.15362	0.56104	MAPK8
ENSG00000128805	10	49654077	49864310	540	53	323917	-0.57316	0.71673	ARHGAP22
ENSG00000128815	10	49892921	50191001	835	72	322491	0.9304	0.17608	WDFY4
ENSG00000165383	10	50117528	50143242	106	19	321836	0.52843	0.2986	LRRC18
ENSG00000165633	10	50222290	50323554	266	16	321005	0.9473	0.17174	VSTM4
ENSG00000172538	10	50339199	50342053	17	4	322305	0.76541	0.22201	FAM170B
ENSG00000204161	10	50362773	50396630	114	23	322427	0.85611	0.19597	C10orf128
ENSG00000177354	10	50507187	50535537	90	16	322999	0.76618	0.22178	C10orf71
ENSG00000165606	10	50572237	50603497	62	7	325297	-0.062865	0.52506	DRGX
ENSG00000225830	10	50663414	50747584	146	20	326043	1.3609	0.086768	ERCC6
ENSG00000243251	10	50723151	50747086	55	12	329993	1.4735	0.070314	PGBD3
